id	source	target
4452	A1700	C53
4453	A1701	B429
4454	A1701	C1373
4455	A1701	C1374
4456	A1702	B699
4457	A1702	C1209
4458	A1703	B347
4459	A1703	C57
4460	A1704	B333
4461	A1704	C1120
4462	A1705	B53
4463	A1705	C702
4464	A1705	C712
4465	A1706	B24
4466	A1706	C1026
4467	A1707	B743
4468	A1707	C1129
4469	A1708	B35
4470	A1708	C651a
4471	A1708	B519
4472	A1708	C452
4473	A1708	B744
4474	A1708	C733
4475	A1709	B745
4476	A1709	C1060
4477	A1710	B257
4478	A1710	C94
4479	A1710	C99
4480	A1710	C100
4481	A1710	C103
4482	A1710	C118
4483	A1711	B196
4484	A1711	C1454
4485	A1712	B636
4486	A1712	C502
4487	A1713	B29
4488	A1713	C1441
4489	A1714	B10
4490	A1714	C649
4491	A1715	B579
4492	A1715	C1094
4493	A1715	C1095
4494	A1715	C1106
4495	A1716	B444
4496	A1716	C7
4497	A1717	B591
4498	A1717	C902
4499	A1717	C1206
4500	A1718	B788
4501	A1718	C1183
4502	A1719	B659
4503	A1719	C1285
4504	A1720	B309
4505	A1720	C47
4506	A1720	C54
4507	A1721	B843
4508	A1721	C694
4509	A1722	B235
4510	A1722	C1129
4511	A1723	B211
4512	A1723	C1179
4513	A1724	B778
4514	A1724	C934
4515	A1725	B179
4516	A1725	C933
4517	A1726	B841
4518	A1726	C1121
4519	A1727	B441
4520	A1727	C1224
4521	A1728	B186
4522	A1728	C1106
4523	A1729	B596
4524	A1729	C200
4525	A1729	C210
4526	A1730	B219
4527	A1730	C297
4528	A1731	B476
4529	A1731	C762
4530	A1732	B347
4531	A1732	C45
4532	A1733	B284
4533	A1733	C1427
4534	A1734	B473
4535	A1734	C107
4536	A1734a	B259a
4537	A1734a	C563
4538	A1735	B284
4539	A1735	C1431
4540	A1736	B327
4541	A1736	C1120
4542	A1736	C1123
4543	A1737	B268
4544	A1737	C178
4545	A1738	B618
4546	A1738	C1118
4547	A1739	B397
4548	A1739	C731
4549	A1740	B735
4550	A1740	C1337
4551	A1741	B320
4552	A1741	C1108
4553	A1741	C1109
4554	A1742	B732
4555	A1742	C32
4556	A1743	B280
4557	A1743	C933
4558	A1744	B596
4559	A1744	C433
4560	A1745	B443
4561	A1745	C287
4562	A1745	C294
4563	A1746	B646
4564	A1746	C226
4565	A1747	B377
4566	A1747	C1457
4567	A1748	B326
4568	A1748	C1452
4569	A1749	B776
4570	A1749	C823
4571	A1750	B561
4572	A1750	C385
4573	A1751	B679
4574	A1751	C65
4575	A1751	C67
4576	A1751	C68
4577	A1751	C69
4578	A1752	B133
4579	A1752	C1117
4580	A1753	B413
4581	A1753	C1191
4582	A1754	B197
4583	A1754	C404
4584	A1754	C409
4585	A1755	B846
4586	A1755	C1204
4587	A1756	B476
4588	A1756	C750
4589	A1757	B10
4590	A1757	C644
4591	A1758	B733
4592	A1758	C206
4593	A1758	C681
4594	A1758	C690
4595	A1758	C700
4596	A1759	B777
4597	A1759	C611
4598	A1760	B226
4599	A1760	C570
4600	A1761	B731
4601	A1761	C335
4602	A1762	B63
4603	A1762	C1180
4604	A1762	C1181
4605	A1763	B563
4606	A1763	C655
4607	A1763	C755
4608	A1763	C756
4609	A1763	B676
4610	A1763	C594
4611	A1764	B38
4612	A1764	C1343
4613	A1765	B33
4614	A1765	B848
4615	A1765	C1148
4616	A1765	C1149
4617	A1766	B735
4618	A1766	C1337
4619	A1767	B453
4620	A1767	C1154
4621	A1768	B816
4622	A1768	C1145
4623	A1769	B138
4624	A1769	C37
4625	A1770	B565
4626	A1770	C1360
4627	A1771	B196
4628	A1771	B808
4629	A1771	C1454
4630	A1772	B701
4631	A1772	C1401
4632	A1773	B765
4633	A1773	C22
4634	A1774	B319
4635	A1774	C562
4636	A1775	B796
4637	A1775	C1373
4638	A1776	B538
4639	A1776	C1141
4640	A1777	B209
4641	A1777	C396
4642	A1777	C399
4643	A1777	C400
4644	A1777	C412
4645	A1778	B686
4646	A1778	C422
4647	A1778	C425
4648	A1779	B737
4649	A1779	C751
4650	A1780	B66
4651	A1780	C722
4652	A1781	B701
4653	A1781	C1410
4654	A1782	B173
4655	A1782	C990
4656	A1783	B59
4657	A1783	C63
4658	A1783	C67
4659	A1784	B497
4660	A1784	C421
4661	A1785	B596
4662	A1785	C209
4663	A1785	C213
4664	A1785	C228
4665	A1786	B412
4666	A1786	C136
4667	A1786	C172
4668	A1786	C174
4669	A1786	C175
4670	A1787	B714
4671	A1787	C964
4672	A1788	B362
4673	A1788	C568
4674	A1788	C584
4675	A1788	C592
4676	A1788	C593
4677	A1788	C606
4678	A1788	C621
4679	A1789	B362
4680	A1789	C544
4681	A1790	B776
4682	A1790	C332
4683	A1791	B476
4684	A1791	C809
4685	A1792	B307
4686	A1792	C678
4687	A1792	C697
4688	A1792	C730
4689	A1792	C746
4690	A1793	B179
4691	A1793	C907
4692	A1794	B661
4693	A1794	C1298
4694	A1795	B352
4695	A1795	C905
4696	A1796	B333
4697	A1796	C1117
4698	A1797	B760
4699	A1797	C905
4700	A1798	B362
4701	A1798	C642
4702	A1799	B819
4703	A1799	C1340
4704	A1800	B362
4705	A1800	C568
4706	A1800	C584
4707	A1800	C592
4708	A1800	C593
4709	A1800	C606
4710	A1800	C621
4711	A1801	B219
4712	A1801	C285
4713	A1802	B596
4714	A1802	C202
4715	A1803	B196
4716	A1803	C1446
4717	A1803	C1454
4718	A1804	B326
4719	A1804	C1452
4720	A1805	B469
4721	A1805	C283
4722	A1806	B538
4723	A1806	C1247
4724	A1806	C1251
4725	A1807	B44
4726	A1807	C578
4727	A1808	B812
4728	A1808	C1355
4729	A1809	B536
4730	A1809	C1383
4731	A1809	C1384
4732	A1810	B811
4733	A1810	C1457
4734	A1811,	B219
4735	A1811,	C809
4736	A1811,	C928
4737	A1812	B31
4738	A1812	C664
4739	A1813	B524
4740	A1813	C1046
4741	A1814	B803
4742	A1814	C1410
4743	A1815	B675
4744	A1815	C55
4745	A1816	B50
4746	A1816	C406
4747	A1816	B269
4748	A1816	C404
4749	A1817	B830
4750	A1817	C596
4751	A1818	B642
4752	A1818	C1131
4753	A1818	C1215
4754	A1819	B83
4755	A1819	C1389
4756	A1819	B98
4757	A1819	C794
4758	A1819	B235
4759	A1819	C1414
4760	A1820	B473
4761	A1820	C136
4762	A1821	B692
4763	A1821	C718
4764	A1822	B815
4765	A1822	C698
4766	A1822	C743
4767	A1823	B706
4768	A1823	C915
4769	A1824	B597
4770	A1824	C34
4771	A1825	B420
4772	A1825	C408
4773	A1826	B482
4774	A1826	C34
4775	A1827	B335
4776	A1827	C1353
4777	A1828	B42
4778	A1828	C802
4779	A1829	B706
4780	A1829	C917
4781	A1829	C933
4782	A1830	B454
4783	A1830	C325
4784	A1831	B268
4785	A1831	C391
4786	A1832	B331
4787	A1832	C1463
4788	A1833	B533
4789	A1833	C562
4790	A1833	C563
4791	A1834	B416
4792	A1834	C156
4793	A1834	B707
4794	A1834	C558
4795	A1834	C560
4796	A1835	B381
4797	A1835	C1117
4798	A1836	B604
4799	A1836	C293
4800	A1837	B681
4801	A1837	C125
4802	A1838	B488
4803	A1838	C843
4804	A1838	C845
4805	A1838	C851
4806	A1838	C853
4807	A1838	C864
4808	A1838	C894
4809	A1839	B521
4810	A1839	C410
4811	A1840	B663
4812	A1840	C128
4813	A1840	C129
4814	A1841	B663
4815	A1841	C98
4816	A1842	B476
4817	A1842	C1230
4818	A1843	B9
4819	A1843	C355
4820	A1844	B9
4821	A1844	C355
4822	A1845	B485
4823	A1845	C236
4824	A1846	B692
4825	A1846	C270
4826	A1846	C273
4827	A1847	B97
4828	A1847	C65
4829	A1847	B313
4830	A1847	C953
4831	A1848	B618
4832	A1848	C1184
4833	A1849	B743
4834	A1849	C1131
4835	A1850	B743
4836	A1850	C1117
4837	A1851	B593
4838	A1851	C905
4839	A1851	C973
4840	A1851	C987
4841	A1852	B783
4842	A1852	C1097
4843	A1853	B699
4844	A1853	C1117
4845	A1854	B535
4846	A1854	C133
4847	A1855	B297
4848	A1855	C864
4849	A1855	C866
4850	A1856	B333
4851	A1856	C1247
4852	A1857	B297
4853	A1857	C846
4854	A1857	C856
4855	A1858	B157
4856	A1858	C1145
4857	A1859	B284
4858	A1859	C1432
4859	A1860	B473
4860	A1860	C116
4861	A1861	B316
4862	A1861	C813
4863	A1861	C818
4864	A1861	C1137
4865	A1862	B157
4866	A1862	C1145
4867	A1863	B374
4868	A1863	C349
4869	A1864	B635
4870	A1864	C1108
4871	A1865	B604
4872	A1865	C331
4873	A1866	B722
4874	A1866	C27
4875	A1867	B618
4876	A1867	C1208
4877	A1868	B747
4878	A1868	C545
4879	A1869	B33
4880	A1869	C1117
4881	A1870	B113
4882	A1870	C464
4883	A1870	C465
4884	A1871	B377
4885	A1871	C1457
4886	A1872	B222
4887	A1872	C861
4888	A1874	B624
4889	A1874	C1410
4890	A1875	B292
4891	A1875	C416
4892	A1875	C447
4893	A1875	C504
4894	A1875	C637
4895	A1876	B475
4896	A1876	C833
4897	A1877	B308
4898	A1877	C917
4899	A1877	C926
4900	A1878	B495
4901	A1878	C1382
4902	A1879	B183
4903	A1879	C633
4904	A1880	B265
4905	A1880	C595
4906	A1881	B37
4907	A1881	C1365
4908	A1882	B126
4909	A1882	C753
4910	A1882	C1321
4911	A1882	B156
4912	A1882	C443
4913	A1883	B503
4914	A1883	C1379
4915	A1884	B224
4916	A1884	C108
4917	A1884a	B369
4918	A1884a	C1039
4919	A1884a	C1042
4920	A1885	B388
4921	A1885	C629
4922	A1886	B190
4923	A1886	C696
4924	A1887	B397
4925	A1887	C463
4926	A1887	C478
4927	A1888	B453
4928	A1888	C1157
4929	A1889	B485
4930	A1889	C209
4931	A1889	C212
4932	A1890	B47
4933	A1890	C104
4934	A1890	C124
4935	A1891	B485
4936	A1891	C222
4937	A1892	B783
4938	A1892	C1084
4939	A1893	B596
4940	A1893	C188
4941	A1893	C196
4942	A1893	C203
4943	A1894	B144
4944	A1894	C777
4945	A1895	B455
4946	A1895	C1119
4947	A1896	B521
4948	A1896	C816
4949	A1897	B196
4950	A1897	C1449
4951	A1898	B289
4952	A1898	C1174
4953	A1899	B125
4954	A1899	C1112
4955	A1899	C1132
4956	A1900	B158
4957	A1900	C133
4958	A1900	C135
4959	A1901	B8
4960	A1901	C270
4961	A1902	B213
4962	A1902	C59
4963	A1902	C69
4964	A1902	C80
4965	A1902	C82
4966	A1902	C83
4967	A1902	C823
4968	A1902	C994
4969	A1902	C1001
4970	A1903	B424
4971	A1903	C1436
4972	A1904	B693
4973	A1904	C1334
4974	A1905	B475
4975	A1905	C896
4976	A1906	B757
4977	A1906	C1145
4978	A1907	B173
4979	A1907	C615
4980	A1908	B614
4981	A1908	C567
4982	A1909	B444
4983	A1909	C37a
4984	A1910	B329
4985	A1910	C198
4986	A1911	B743
4987	A1911	C1095
4988	A1912	B621
4989	A1912	C185
4990	A1913	B282
4991	A1913	C45
4992	A1914	B101
4993	A1914	C1192
4994	A1915	B304
4995	A1915	C420
4996	A1916	B483
4997	A1916	C402a
4998	A1917	B559
4999	A1917	C1273
5000	A1917	B646
5001	A1917	C288
5002	A1917	C695
5003	A1918	B95
5004	A1918	C1120
5005	A1919	B87
5006	A1919	C22
5007	A1920	B538
5008	A1920	C1119
5009	A1920	C1145
5010	A1921	B732
5011	A1921	C32
5012	A1922	B737a
5013	A1922	C444
5014	A1922	C465
5015	A1922	C467
5016	A1922	C470
5017	A1922	C594
5018	A1922	C613
5019	A1922	C622
5020	A1922	C626
5021	A1922	C683
5022	A1923	B433
5023	A1923	C433
5024	A1924	B137
5025	A1924	C475
5026	A1925	B197
5027	A1925	C532
5028	A1926	B598
5029	A1926	C490
5030	A1926	C551
5031	A1926	B724
5032	A1926	C775
5033	A1927	B691
5034	A1927	C1157
5035	A1928	B17
5036	A1928	C1247
5037	A1929	B358
5038	A1929	C811
5039	A1930	B112
5040	A1930	C1108
5041	A1931	B618
5042	A1931	C1210
5043	A1932	B81
5044	A1932	C1364
5045	A1932	C1368
5046	A1933	B782
5047	A1933	C98
5048	A1933	C119
5049	A1934	B603
5050	A1934	C883
5051	A1935	B676
5052	A1935	C616
5053	A1936	B721
5054	A1936	C1115
5055	A1937	B158
5056	A1937	C133
5057	A1937	C135
5058	A1938	B823
5059	A1938	C338
5060	A1939	B324
5061	A1939	C1108
5062	A1939	C1110
5063	A1939	C1114
5064	A1939	C1115
5065	A1939	C1138
5066	A1939	C1138a
5067	A1939	C1141
5068	A1939	C1151
5069	A1940	B380
5070	A1940	C319
5071	A1941	B197
5072	A1941	C520
5073	A1942	B552
5074	A1942	C1433
5075	A1943	B616
5076	A1943	C682
5077	A1943	C1293
5078	A1944	B31
5079	A1944	C682
5080	A1945	B701
5081	A1945	C1416
5082	A1946	B24
5083	A1946	C1033
5084	A1947	B754
5085	A1947	C1084
5086	A1948	B475
5087	A1948	C862
5088	A1949	B9
5089	A1949	C377
5090	A1950	B44
5091	A1950	C568
5092	A1950	C585
5093	A1950	C598
5094	A1951	B255
5095	A1951	C1282
5096	A1952	B786
5097	A1952	C575
5098	A1952	C581
5099	A1953	B844
5100	A1953	C473
5101	A1954	B741
5102	A1954	C627
5103	A1955	B533
5104	A1955	C562
5105	A1956	B162
5106	A1956	C1423
5107	A1956	C1429
5108	A1957	B796
5109	A1957	C1373
5110	A1958	B158
5111	A1958	C133
5112	A1958	C135
5113	A1959	B158
5114	A1959	C133
5115	A1959	C135
5116	A1960	B158
5117	A1960	C133
5118	A1960	C135
5119	A1961	B345
5120	A1961	C469
5121	A1961	C473
5122	A1962	B505
5123	A1962	C761
5124	A1962	C1057
5125	A1962	C1231
5126	A1962	B773
5127	A1962	C885
5128	A1963	B820
5129	A1963	C1011
5130	A1963	C1018
5131	A1963	C1036
5132	A1964	B231
5133	A1964	C167
5134	A1965	B327
5135	A1965	C1145
5136	A1966	B737
5137	A1966	C1373
5138	A1967	B229
5139	A1967	C94
5140	A1967	C103
5141	A1967	C111
5142	A1967	C118
5143	A1967	C141
5144	A1967	C385
5145	A1967	C389
5146	A1967	C391
5147	A1968	B676
5148	A1968	C624
5149	A1969	B26
5150	A1969	C468
5151	A1969	B647
5152	A1969	C831
5153	A1970	B511
5154	A1970	C22
5155	A1971	B632
5156	A1971	C22
5157	A1972	B160
5158	A1972	C885
5159	A1973	B116
5160	A1973	C1184
5161	A1973	C1186
5162	A1974	B177
5163	A1974	C556
5164	A1975	B102
5165	A1975	C722
5166	A1975	C723
5167	A1975	C724
5168	A1976	B473
5169	A1976	C62
5170	A1977	B377
5171	A1977	C1457
5172	A1978	B308
5173	A1978	C905
5174	A1979	B483
5175	A1979	C379
5176	A1980	B550
5177	A1980	C243
5178	A1980	C244
5179	A1981	B218
5180	A1981	C1177
5181	A1982	B801
5182	A1982	C1381
5183	A1983	B464
5184	A1983	C1128
5185	A1984	B396
5186	A1984	C765
5187	A1985	B678
5188	A1985	C682
5189	A1986	B104
5190	A1986	C1393
5191	A1987	B377
5192	A1987	C1457
5193	A1988	B680
5194	A1988	C905
5195	A1989	B143
5196	A1989	C752
5197	A1990	B683
5198	A1990	C2
5199	A1991	B654
5200	A1991	C508
5201	A1992	B196
5202	A1992	C1446
5203	A1993	B763
5204	A1993	C101
5205	A1993	C112
5206	A1993	C114
5207	A1993	C126
5208	A1993	C128
5209	A1993	C142
5210	A1994	B639
5211	A1994	C176
5212	A1994	C282
5213	A1995	B368
5214	A1995	C1177
5215	A1996	B44
5216	A1996	C600
5217	A1997	B201
5218	A1997	C435
5219	A1998	B833
5220	A1998	C75
5221	A1998	C76
5222	A1998	C83
5223	A1999	B319
5224	A1999	C627
5225	A2000	B21
5226	A2000	C972
5227	A2001	B22
5228	A2001	C1158
5229	A2002	B111
5230	A2002	C168
5231	A2002	C169
5232	A2003	B622
5233	A2003	C1318
5234	A2003	C1328
5235	A2004	B398
5236	A2004	C982
5237	A2004	C995
5238	A2004	C1002
5239	A2005	B573
5240	A2005	C433
5241	A2006	B573
5242	A2006	C431
5243	A2006	C433
5244	A2007	B573
5245	A2007	C432
5246	A2007	C433
5247	A2008	B56
5248	A2008	C1458
5249	A2009	B695
5250	A2009	C1151
5251	A2009	C1209
5252	A2010	B638
5253	A2010	C1299
5254	A2011	B272
5255	A2011	C562
5256	A2012	B271
5257	A2012	C5
5258	A2012	C6
5259	A2012	B663
5260	A2012	C778
5261	A2013	B47
5262	A2013	B110
5263	A2013	C675
5264	A2014	B724
5265	A2014	C1302
5266	A2015	B577
5267	A2015	C627
5268	A2016	B836
5269	A2016	C1014
5270	A2017	B489
5271	A2017	C1254
5272	A2018	B47
5273	A2018	C237
5274	A2018	C394
5275	A2019	B179
5276	A2019	C933
5277	A2020	B661
5278	A2020	C1286
5279	A2021	B668
5280	A2021	C94
5281	A2021	C385
5282	A2022	B473
5283	A2022	C1363
5284	A2023	B816
5285	A2023	C1120
5286	A2024	B416
5287	A2024	C680
5288	A2024	B607
5289	A2024	C120
5290	A2025	B297
5291	A2025	C864
5292	A2025	C870
5293	A2026	B197
5294	A2026	C483
5295	A2027	B193
5296	A2027	C66
5297	A2027	C67
5298	A2028	B792
5299	A2028	C629
5300	A2029	B427
5301	A2029	C632
5302	A2029	B676
5303	A2029	C419
5304	A2030	B388
5305	A2030	C627
5306	A2031	B142
5307	A2031	C822
5308	A2031	C972
5309	A2032	B323
5310	A2032	C933
5311	A2033	B76
5312	A2033	C1421
5313	A2034	B487
5314	A2034	C464
5315	A2034	C465
5316	A2034	C728
5317	A2035	B496
5318	A2035	C777
5319	A2035	C807
5320	A2036	B731
5321	A2036	C1331
5322	A2036	C1332
5323	A2037	B26
5324	A2037	C473
5325	A2038	B841
5326	A2038	C1119
5327	A2038	C1122
5328	A2038a	B639a
5329	A2038a	C8
5330	A2039	B488
5331	A2039	C840
5332	A2040	B227
5333	A2040	C1135
5334	A2040	C1147
5335	A2040	C1149a
5336	A2041	B473
5337	A2041	C508
5338	A2042	B409
5339	A2042	C342
5340	A2043	B604
5341	A2043	C298
5342	A2044	B129
5343	A2044	C67
5344	A2045	B743
5345	A2045	C1095
5346	A2046	B528
5347	A2046	C1457
5348	A2047	B816
5349	A2047	C1120
5350	A2048	B682
5351	A2048	C45
5352	A2049	B401
5353	A2049	C469
5354	A2049	C473
5355	A2050	B461
5356	A2050	C1029
5357	A2051	B682
5358	A2051	C57
5359	A2052	B475
5360	A2052	C841
5361	A2052	C854
5362	A2052	C856
5363	A2052	C857
5364	A2052	C868
5365	A2053	B75
5366	A2053	C735
5367	A2054	B313
5368	A2054	C476
5369	A2055	B76
5370	A2055	C1389
5371	A2055	C1390
5372	A2055	B776
5373	A2055	C816
5374	A2056	B134
5375	A2056	C1158
5376	A2057	B478
5377	A2057	C1034
5378	A2058	B91
5379	A2058	C1034
5380	A2059	B660
5381	A2059	C1034
5382	A2060	B96
5383	A2060	C1034
5384	A2061	B468
5385	A2061	C1034
5386	A2062	B499
5387	A2062	C1034
5388	A2063	B41
5389	A2063	C1000
5390	A2064	B655
5391	A2064	C444
5392	A2064	C568
5393	A2064	C617
5394	A2064	C620
5395	A2064	C624
5396	A2065	B186
5397	A2065	C1117
5398	A2065	C1120
5399	A2066	B726
5400	A2066	C211
5401	A2067	B836
5402	A2067	C1383
5403	A2068	B483
5404	A2068	C407
5405	A2068	C413
5406	A2069,	B729
5407	A2069,	C479
5408	A2069,	C490
5409	A2069,	C525
5410	A2070	B433
5411	A2070	C184
5412	A2070	C190
5413	A2071	B186
5414	A2071	C1145
5415	A2072	B540
5416	A2072	C796
5417	A2072	B738
5418	A2072	C784
5419	A2072	C1302
5420	A2072a	B335
5421	A2072a	C933
5422	A2073	B518
5423	A2073	C1145
5424	A2074	B122
5425	A2074	C367
5426	A2075	B140
5427	A2075	C905
5428	A2076	B706
5429	A2076	C905
5430	A2076	C915
5431	A2076	C934
5432	A2076	C994
5433	A2076	C1001
5434	A2077	B376
5435	A2077	C280
5436	A2078	B737
5437	A2078	C1372
5438	A2079	B464
5439	A2079	C1118
5440	A2079	C1119
5441	A2080	B782
5442	A2080	C496
5443	A2080	C519
5444	A2081	B609
5445	A2081	C1011
5446	A2081	C1012
5447	A2081	C1018
5448	A2081	C1025
5449	A2081	C1027
5450	A2081	C1031
5451	A2082	B559
5452	A2082	C1274
5453	A2082	B843
5454	A2082	C694
5455	A2083	B121
5456	A2083	C1380
5457	A2084	B123
5458	A2084	C118
5459	A2084a	B360
5460	A2084a	C1457
5461	A2085	B337
5462	A2085	C1089
5463	A2085	C1094
5464	A2086	B777
5465	A2086	C607
5466	A2087	B240
5467	A2087	B523
5468	A2087	C613
5469	A2088	B50
5470	A2088	C1372
5471	A2089	B564
5472	A2089	C1396
5473	A2090	B436
5474	A2090	C865
5475	A2091	B646
5476	A2091	C213
5477	A2092	B798
5478	A2092	C21
5479	A2092	C24
5480	A2092	C25
5481	A2092	C833
5482	A2092	C858
5483	A2094	B158
5484	A2094	C133
5485	A2094	C135
5486	A2095	B284
5487	A2095	C1426
5488	A2096	B256
5489	A2096	C1079
5490	A2096	C1080
5491	A2096	C1082
5492	A2097	B795
5493	A2097	C1016
5494	A2097	C1029
5495	A2098	B342
5496	A2098	C1136
5497	A2098	C1139
5498	A2099	B641
5499	A2099	C913
5500	A2100	B361
5501	A2100	C1457
5502	A2101	B749
5503	A2101	C1155
5504	A2101	C1170
5505	A2102	B12
5506	A2102	C646
5507	A2103	B482
5508	A2103	C1396
5509	A2104	B95
5510	A2104	C1243
5511	A2104	C1244
5512	A2105	B690
5513	A2105	C933
5514	A2106	B173
5515	A2106	C472
5516	A2107	B274
5517	A2107	C28
5518	A2108	B343
5519	A2108	C757
5520	A2109	B386
5521	A2109	C1011
5522	A2109	C1036
5523	A2110	B701
5524	A2110	C1157
5525	A2111	B197
5526	A2111	C533
5527	A2112	B397
5528	A2112	C803
5529	A2112	C825
5530	A2112	C827
5531	A2112	C828
5532	A2112	C829
5533	A2112	C832
5534	A2113	B588
5535	A2113	C1283
5536	A2114	B115
5537	A2114	C342
5538	A2115	B73
5539	A2115	C57
5540	A2116	B179
5541	A2116	C933
5542	A2117	B483
5543	A2117	C103
5544	A2118	B563
5545	A2118	C786
5546	A2118	C787
5547	A2118	C796a
5548	A2119	B227
5549	A2119	C1108
5550	A2119	C1110
5551	A2119	C1114
5552	A2119	C1115
5553	A2120	B646
5554	A2120	C179
5555	A2120	C201
5556	A2120	B704
5557	A2120	C100
5558	A2120	C394
5559	A2120	C435
5560	A2121	B540
5561	A2121	C1084
5562	A2122	B32
5563	A2122	C526
5564	A2122	B602
5565	A2122	C330
5566	A2122	B670
5567	A2122	C160
5568	A2123	B440
5569	A2123	C752
5570	A2124	B103
5571	A2124	C1358
5572	A2124	B565
5573	A2124	C1359
5574	A2125	B526
5575	A2125	C316
5576	A2126	B407
5577	A2126	C1312
5578	A2127	B284
5579	A2127	C1434
5580	A2128	B504
5581	A2128	C956
5582	A2128	C958
5583	A2128	C970
5584	A2129	B116
5585	A2129	C1395
5586	A2129	C1409
5587	A2130	B311
5588	A2130	C1115
5589	A2130	C1142
5590	A2130	C1151
5591	A2131	B715
5592	A2131	C912
5593	A2132	B581
5594	A2132	C53
5595	A2133	B559
5596	A2133	C1270
5597	A2133	C1277
5598	A2134	B62
5599	A2134	C1197
5600	A2135	B531
5601	A2135	C573
5602	A2136	B475
5603	A2136	C897
5604	A2137	B235
5605	A2137	C1409
5606	A2138	B456
5607	A2138	C72
5608	A2139	B619
5609	A2139	C1117
5610	A2140	B540
5611	A2140	C1088
5612	A2140	C1093
5613	A2140	C1094
5614	A2141	B824
5615	A2141	C305
5616	A2141	C307
5617	A2142	B1
5618	A2142	C58
5619	A2143	B227
5620	A2143	C1134
5621	A2144	B66
5622	A2144	C721
5623	A2145	B538
5624	A2145	C1247
5625	A2145	C1251
5626	A2146	B103
5627	A2146	C1357
5628	A2147	B784
5629	A2147	C1075
5630	A2148	B496
5631	A2148	C719
5632	A2149	B548
5633	A2149	C905
5634	A2149	C936
5635	A2149	C941
5636	A2149	C1006
5637	A2150	B153
5638	A2150	C701
5639	A2150	C702
5640	A2151	B358
5641	A2151	C205
5642	A2152	B462
5643	A2152	C568
5644	A2153	B383
5645	A2153	C347
5646	A2153	C351
5647	A2154	B197
5648	A2154	C535
5649	A2155	B390
5650	A2155	C957
5651	A2155	C959
5652	A2155	C962
5653	A2155	C964
5654	A2155	C1037
5655	A2156	B475
5656	A2156	C868
5657	A2156	C870
5658	A2157	B676
5659	A2157	C387
5660	A2158	B552
5661	A2158	C1196
5662	A2159	B393
5663	A2159	C562
5664	A2160	B356
5665	A2160	C1095
5666	A2160	C1178
5667	A2160	C1179
5668	A2160	C1186
5669	A2160	C1190
5670	A2160	C1192
5671	A2161	B411
5672	A2161	C148
5673	A2162	B103
5674	A2162	C1365
5675	A2163	B196
5676	A2163	C1454
5677	A2164	B475
5678	A2164	C849
5679	A2165	B804
5680	A2165	C1108
5681	A2166	B267
5682	A2166	C22
5683	A2167	B267
5684	A2167	C1
5685	A2168	B284
5686	A2168	C1427
5687	A2169	B819
5688	A2169	C727
5689	A2170	B718
5690	A2170	C1247
5691	A2171	B337
5692	A2171	C1079
5693	A2171	C1080
5694	A2172	B320
5695	A2172	C1117
5696	A2173	B720
5697	A2173	C1359
5698	A2174	B832
5699	A2174	C1458
5700	A2175	B89
5701	A2175	C1117
5702	A2175	C1212
5703	A2175	C1219
5704	A2176	B18
5705	A2176	C900
5706	A2177	B284
5707	A2177	C1426
5708	A2178	B634
5709	A2178	C897
5710	A2179	B186
5711	A2179	C1129
5712	A2180	B200
5713	A2180	C1143
5714	A2181	B698
5715	A2181	C200
5716	A2182	B335
5717	A2182	C1356
5718	A2183	B197
5719	A2183	C534
5720	A2183a	B719a
5721	A2183a	C130
5722	A2183a	C1261
5723	A2184	B13
5724	A2184	C30
5725	A2185	B422
5726	A2185	C835
5727	A2185	C839
5728	A2186	B570
5729	A2186	C933
5730	A2187	B542
5731	A2187	C733
5732	A2188	B598
5733	A2188	C378
5734	A2189	B442
5735	A2189	C1134
5736	A2190	B267
5737	A2190	C10
5738	A2191	B259
5739	A2191	C952
5740	A2192	B3
5741	A2192	C1096
5742	A2192	C1098
5743	A2192	C1397
5744	A2192	B449
5745	A2192	C1131
5746	A2192	C1133
5747	A2192	C1215
5748	A2192	C1216
5749	A2192	C1221
5750	A2192	C1223
5751	A2192	C1224
5752	A2193	B232
5753	A2193	C146
5754	A2194	B344
5755	A2194	C1107
5756	A2195	B733
5757	A2195	C209
5758	A2196	B234
5759	A2196	C1398
5760	A2197	B780
5761	A2197	C833
5762	B1	A195
5763	B1	A674
5764	B1	A2142
5765	B1	C8
5766	B1	C17
5767	B1	C58
5768	B2	A1212
5769	B2	C22
5770	B3	A2192
5771	B3	C1096
5772	B3	C1098
5773	B3	C1397
5774	B4	A410
5775	B4	A847
5776	B4	A920
5777	B4	A1318
5778	B4	C864
5779	B4	C870
5780	B5	A1605
5781	B5	C1452
5782	B5	C1453
5783	B6	A738
5784	B6	A1153
5785	B6	C395
5786	B6	C402
5787	B6	C404
5788	B6	C412
5789	B7	A172
5790	B7	A236
5791	B7	A421
5792	B7	C917
5793	B7	C933
5794	B7	C942
5795	B8	A297
5796	B8	A329
5797	B8	A447
5798	B8	A464
5799	B8	A719
5800	B8	A818
5801	B8	A1402
5802	B8	A1662
5803	B8	A1675
5804	B8	A1901
5805	B8	C259
5806	B8	C262
5807	B8	C263
5808	B8	C265268
5809	B8	C269
5810	B8	C270
5811	B8	C271
5812	B8	C274
5813	B8	C353
5814	B8	C362
5815	B8	C369
5816	B8	C401
5817	B8	C444
5818	B9	A40
5819	B9	A217
5820	B9	A1686
5821	B9	A1687
5822	B9	A1843
