id	source	target
3006	A1737	B268
3007	A1737	C178
3008	A1738	B618
3009	A1738	C1118
3010	A1739	B397
3011	A1739	C731
3012	A1740	B735
3013	A1740	C1337
3014	A1741	B320
3015	A1741	C1108
3016	A1741	C1109
3017	A317	B220
3018	A317	C628
3019	A317	B292
3020	A317	C416
3021	A318	B89
3022	A318	C1099
3023	A318	C1103
3024	A318	C1104
3025	A318a	B496
3026	A318a	C870
3027	A319	B740
3028	A319	C1356
3029	A320	B731
3030	A320	C1117
3031	A321	B186
3032	A321	C1117
3033	A322	B164
3034	A322	C512
3035	A323	B699
3036	A323	C1117
3037	A324	B290
3038	A324	C1117
3039	A325	B551
3040	A325	C22
3041	A326	B396
3042	A326	C384
3043	A326	C412
3044	A327	B86
3045	A327	C900
3046	A327	B362
3047	A327	C636
3048	A328	B427
3049	A328	C302
3050	A329	B8
3051	A329	C401
3052	A329	C444
3053	A330	B44
3054	A330	C584
3055	A331	B205
3056	A331	C178
3057	A332	B427
3058	A332	C428
3059	A333	B810
3060	A333	C1215
3061	A333	C1221
3062	A334	B197
3063	A334	C537
3064	A335	B509
3065	A335	C112
3066	A335	C113
3067	A335	C142
3068	A336	B129
3069	A336	C33
3070	A337	B123
3071	A337	C136
3072	A337	C137
3073	A337	C174
3074	A338	B739
3075	A338	C1187
3076	A339	B835
3077	A339	C1203
3078	A340	B508
3079	A340	C1410
3080	A341	B297
3081	A341	C836
3082	A341	C837
3083	A342	B52
3084	A342	C949
3085	A343	B226
3086	A343	B769
3087	A343	C627
3088	A343	C629
3089	A344	B485
3090	A344	C234
3091	A344	B768
3092	A344	C180
3093	A344	C200
3094	A344	C208
3095	A344	C209
3096	A345	B529
3097	A345	C57
3098	A346	B803
3099	A346	C1159
3100	A346	C1180
3101	A346	C1208
3102	A347	B150
3103	A347	C1227
3104	A348	B83
3105	A348	C782
3106	A348	B389
3107	A348	C780
3108	A348	C781
3109	A348	B439
3110	A348	C780
3111	A348	C784
3112	A349	B377
3113	A349	C1457
3114	A351	B810
3115	A351	C1112
3116	A351	C1113
3117	A352	B816
3118	A352	C1115
3119	A353	B47
3120	A353	C511
3121	A354	B47
3122	A354	C715
3123	A354	C717
3124	A354	B152
3125	A354	C716
3126	A355	B65
3127	A355	C185
3128	A356	B682
3129	A356	C45
3130	A356a	B451
3131	A356a	C1129
3132	A357	B167
3133	A357	C45
3134	A358	B570
3135	A358	C933
3136	A358	B675a
3137	A358	C943
3138	A1604	B645
3139	A1604	C528
3140	A1604	C558
3141	A1605	B5
3142	A1605	C1452
3143	A1605	C1453
3144	A1606	B284
3145	A1606	C1424
3146	A1606	C1425
3147	A1606	C1436
3148	A1607	B648
3149	A1607	C971
3150	A1608	B423
3151	A1608	C652
3152	A1609	B264
3153	A1609	C568
3154	A1609	C569
3155	A1610	B475
3156	A1610	C114
3157	A1611	B325
3158	A1611	C1108
3159	A1612	B635
3160	A1612	C1117
3161	A1612a	B529
3162	A1612a	C45
3163	A1613	B195
3164	A1613	C586
3165	A1614	B760
3166	A1614	C905
3167	A1614	C933
3168	A1615	B427
3169	A1615	C427
3170	A1616	B748
3171	A1616	C823
3172	A1616	C971
3173	A1617	B197
3174	A1617	C548
3175	A1618	B139
3176	A1618	C512
3177	A1619	B124
3178	A1619	C777
3179	A1620	B474
3180	A1620	C747
3181	A1621	B158
3182	A1621	C133
3183	A1621	C135
3184	A1622	B35
3185	A1622	C645
3186	A1622	C648
3187	A1623	B815
3188	A1623	C499
3189	A1623	C696
3190	A1623	C698
3191	A1624	B743
3192	A1624	C1117
3193	A1625	B688
3194	A1625	C152
3195	A1626	B782
3196	A1626	C473
3197	A1627	B726
3198	A1627	C181
3199	A1627	C213
3200	A1628	B565
3201	A1628	C1360
3202	A1629	B772
3203	A1629	C1096
3204	A1630	B640
3205	A1630	C1131
3206	A1631	B783
3207	A1631	C1245
3208	A1631	C1301
3209	A1632	B670
3210	A1632	C176
3211	A1633	B444
3212	A1633	B632
3213	A1633	B683
3214	A1633	C7
3215	A1634	B479
3216	A1634	C412
3217	A1635	B717
3218	A1635	C22
3219	A1636	B824
3220	A1636	C317
3221	A1637	B393
3222	A1637	B785
3223	A1637	C562
3224	A1638	B836
3225	A1638	C946
3226	A1639	B214
3227	A1639	C577
3228	A1640	B452
3229	A1640	C1147
3230	A1641	B699
3231	A1641	C1209
3232	A1642	B576
3233	A1642	C1117
3234	A1643	B336
3235	A1643	C830
3236	A1644	B169
3237	A1644	C713
3238	A1645	B483
3239	A1645	C184
3240	A1646	B247
3241	A1646	C1315
3242	A1647	B13
3243	A1647	C32
3244	A1648	B439
3245	A1648	C629
3246	A1649	B712
3247	A1649	C1206
3248	A1650	B245
3249	A1650	C749
3250	A2096	B256
3251	A2096	C1079
3252	A2096	C1080
3253	A2096	C1082
3254	A2097	B795
3255	A2097	C1016
3256	A2097	C1029
3257	A2098	B342
3258	A2098	C1136
3259	A2098	C1139
3260	A2099	B641
3261	A2099	C913
3262	A2100	B361
3263	A2100	C1457
3264	A2101	B749
3265	A2101	C1155
3266	A2101	C1170
3267	A2102	B12
3268	A2102	C646
3269	A2103	B482
3270	A2103	C1396
3271	A2104	B95
3272	A2104	C1243
3273	A2104	C1244
3274	A2105	B690
3275	A2105	C933
3276	A2106	B173
3277	A2106	C472
3278	A2107	B274
3279	A2107	C28
3280	A2108	B343
3281	A2108	C757
3282	A2109	B386
3283	A2109	C1011
3284	A2109	C1036
3285	A2110	B701
3286	A2110	C1157
3287	A2111	B197
3288	A2111	C533
3289	A2112	B397
3290	A2112	C803
3291	A2112	C825
3292	A2112	C827
3293	A2112	C828
3294	A2112	C829
3295	A2112	C832
3296	A2113	B588
3297	A2113	C1283
3298	A2114	B115
3299	A2114	C342
3300	A2115	B73
3301	A2115	C57
3302	A2116	B179
3303	A2116	C933
3304	A2117	B483
3305	A2117	C103
3306	A2118	B563
3307	A2118	C786
3308	A2118	C787
3309	A2118	C796a
3310	A2119	B227
3311	A2119	C1108
3312	A2119	C1110
3313	A2119	C1114
3314	A2119	C1115
3315	A2120	B646
3316	A2120	C179
3317	A2120	C201
3318	A2120	B704
3319	A2120	C100
3320	A2120	C394
3321	A2120	C435
3322	A2121	B540
3323	A2121	C1084
3324	A2122	B32
3325	A2122	C526
3326	A2122	B602
3327	A2122	C330
3328	A2122	B670
3329	A2122	C160
3330	A2123	B440
3331	A2123	C752
3332	A2124	B103
3333	A2124	C1358
3334	A2124	B565
3335	A2124	C1359
3336	A2125	B526
3337	A2125	C316
3338	A2126	B407
3339	A2126	C1312
3340	A2127	B284
3341	A2127	C1434
3342	A2128	B504
3343	A2128	C956
3344	A2128	C958
3345	A2128	C970
3346	A2129	B116
3347	A2129	C1395
3348	A2129	C1409
3349	A2130	B311
3350	A2130	C1115
3351	A2130	C1142
3352	A2130	C1151
3353	A2131	B715
3354	A2131	C912
3355	A2132	B581
3356	A2132	C53
3357	A2133	B559
3358	A2133	C1270
3359	A2133	C1277
3360	A2134	B62
3361	A2134	C1197
3362	A2135	B531
3363	A2135	C573
3364	A2136	B475
3365	A2136	C897
3366	A2137	B235
3367	A2137	C1409
3368	A2138	B456
3369	A2138	C72
3370	A2139	B619
3371	A2139	C1117
3372	A2140	B540
3373	A2140	C1088
3374	A2140	C1093
3375	A2140	C1094
3376	A2141	B824
3377	A2141	C305
3378	A2141	C307
3379	A2142	B1
3380	A2142	C58
3381	B727	A1090
3382	B727	A1440
3383	B727	C354
3384	B727	C429
3385	B728	A276
3386	B728	A803
3387	B728	A804
3388	B728	A1306
3389	B728	A1364
3390	B728	C905
3391	B729	A462
3392	B729	A2069
3393	B729	C168
3394	B729	C479
3395	B729	C490
3396	B729	C491
3397	B729	C492
3398	B729	C522
3399	B729	C524
3400	B729	C525
3401	B730	A204
3402	B730	A1385
3403	B730	A1449
3404	B730	C1084
3405	B730	C1148
3406	B731	A320
3407	B731	A1414
3408	B731	A1519
3409	B731	A1576
3410	B731	A1761
3411	B731	A2036
3412	B731	C335
3413	B731	C1083
3414	B731	C1117
3415	B731	C1212
3416	B731	C1331
3417	B731	C1332
3418	B731	C1336
3419	B732	A1490
3420	B732	A1742
3421	B732	A1921
3422	B732	C32
3423	B733,	A554
3424	B733,	A657
3425	B733,	A1758
3426	B733,	A2195
3427	B733,	C206
3428	B733,	C209
3429	B733,	C259
3430	B733,	C681
3431	B733,	C690
3432	B733,	C700
3433	B734	A266
3434	B734	A688
3435	B734	A1207
3436	B734	A1572
3437	B734	C378
3438	B734	C394
3439	B734	C686
3440	B734	C693
3441	B734	C1464
3442	B735,	A713
3443	B735,	A817
3444	B735,	A933
3445	B735,	A1740
3446	B735,	A1766
3447	B735,	C1337
3448	B735,	C1356
3449	B736	A531
3450	B736	C8
3451	B737	A41
3452	B737	A1421
3453	B737	A1558
3454	B737	A1779
3455	B737	A1966
3456	B737	A2078
3457	B737	C507
3458	B737	C513
3459	B737	C562
3460	B737	C751
3461	B737	C753
3462	B737	C1372
3463	B737	C1373
3464	B737a	A1922
3465	B737a	C444
3466	B737a	C465
3467	B737a	C467
3468	B737a	C470
3469	B737a	C594
3470	B737a	C613
3471	B737a	C622
3472	B737a	C626
3473	B737a	C683
3474	B738	A2072
3475	B738	C784
3476	B738	C1302
3477	B739,	A338
3478	B739,	A558
3479	B739,	A1239
3480	B739,	C1150
3481	B739,	C1165
3482	B739,	C1187
3483	B740	A104
3484	B740	A319
3485	B740	A745
3486	B740	A1069
3487	B740	C950
3488	B740	C951
3489	B740	C952
3490	B740	C1337
3491	B740	C1348
3492	B740	C1350
3493	B740	C1356
3494	B741	A80
3495	B741	A100
3496	B741	A1485
3497	B741	A1589
3498	B741	A1954
3499	B741	C627
3500	B741	C1438
3501	B742	A1670+C562
3502	B742	A563
3503	B743	A54
3504	B743	A518
3505	B743	A683
3506	B743	A1018
3507	B743	A1023
3508	B743	A1124
3509	B743	A1220
3510	B743	A1259
3511	B743	A1569
3512	B743	A1599
3513	B743	A1624
3514	B743	A1707
3515	B743	A1849
3516	B743	A1850
3517	B743	A1911
3518	B743	A2045
3519	B743	C798
3520	B743	C1048
3521	B743	C1095
3522	B743	C1108
3523	B743	C1109
3524	B743	C1117
3525	B743	C1120
3526	B743	C1123
3527	B743	C1129
3528	B743	C1130
3529	B743	C1131
3530	B743	C1183
3531	B743	C1187
3532	B743	C1194
3533	B744	A1708
3534	B744	C733
3535	B745	A66
3536	B745	A383
3537	B745	A1240
3538	B745	A1561
3539	B745	A1584
3540	B745	A1709
3541	B745	C246
3542	B745	C247
3543	B745	C249
3544	B745	C252
3545	B745	C253
3546	B745	C254
3547	B745	C255
3548	B745	C257
3549	B745	C331
3550	B745	C740
3551	B745	C741
3552	B745	C742
3553	B745	C1060
3554	B746,	A1446
3555	B746,	C1145
3556	B747	A112
3557	B747	A1868
3558	B747	C495
3559	B747	C545
3560	B747	C660
3561	B748	A1616
3562	B748	C823
3563	B748	C971
3564	B749	A1167
3565	B749	A1176
3566	B749	A1201
3567	B749	A2101
3568	B749	C1155
3569	B749	C1157
3570	B749	C1159
3571	B749	C1170
3572	B749	C1343
3573	B749	C1345
3574	B750	A364
3575	B750	C1045
3576	B751	A776
3577	B751	C144
3578	B751	C148
3579	B751	C421
3580	B752,	A808
3581	B752,	A1219
3582	B752,	C51
3583	B752,	C53
3584	B752,	C57
3585	B753	A152
3586	B753	A256
3587	B753	A417
3588	B753	A1332
3589	B753	A1337
3590	B753	C306
3591	B753	C308
3592	B753	C313
3593	B753	C1095
3594	B753	C1174
3595	B753	C1176
3596	B754	A212
3597	B754	A1947
3598	B754	C1084
3599	B754	C1097
3600	B754	C1131
3601	B699	A35
3602	B699	A223
3603	B699	A323
3604	B699	A602
3605	B699	A724
3606	B699	A828
3607	B699	A1227
3608	B699	A1555
3609	B699	A1641
3610	B699	A1680
3611	B699	A1702
3612	B699	A1853
3613	B699	C11171209
3614	B699	C1219
3615	B700	A436
3616	B700	A1193
3617	B700	C430
3618	B700	C608
3619	B701	A9
3620	B701	A38
3621	B701	A694
3622	B701	A772
3623	B701	A840
3624	B701	A958
3625	B701	A1132
3626	B701	A1772
3627	B701	A1781
3628	B701	A1945
3629	B701	A2110
3630	B701	C1155
3631	B701	C1157
3632	B701	C13871393
3633	B701	C1401
3634	B701	C1407
3635	B701	C1408
3636	B701	C1410
3637	B701	C1412
3638	B701	C1416
3639	B701	C1419
3640	B701a	A231a
3641	B701a	A989a
3642	B701a	C180
3643	B701a	C202a
3644	B702	A700
3645	B702	A1341
3646	B702	C653
3647	B702	C978
3648	B702	C986
3649	B702	C1007
3650	B703	A1068
3651	B703	A1157
3652	B703	C501
3653	B703	C515
3654	B703	C1311
3655	B703	C1325
3656	B703	C1346
3657	B704	A2120
3658	B704	C100
3659	B704	C394
3660	B704	C435
3661	B705	A43
3662	B705	C94
3663	B705	C124
3664	B705	C378
3665	B706	A1197
3666	B706	A1823
3667	B706	A1829
3668	B706	A2076
3669	B706	C81
3670	B706	C905
3671	B706	C915
3672	B706	C917
3673	B706	C933
3674	B706	C934
3675	B706	C994
3676	B706	C1001
3677	B706	C1003
3678	B706	C1006
3679	B707	A501
3680	B707	A1001
3681	B707	A1102
3682	B707	A1834
3683	B707	C543
3684	B707	C549
3685	B707	C557
3686	B707	C558
3687	B707	C559
3688	B707	C560
3689	B707	C561
3690	B707	C1288
3691	B708	A135
3692	B708	A1179
3693	B708	C136
3694	B708	C1116
3695	B708	C1145
3696	B709	A584
3697	B709	C565
3698	B709	C627
3699	B710	A1136
3700	B710	C1095
3701	B711	A1574
3702	B711	C638
3703	B712	A155
3704	B712	A422
3705	B712	A1348
3706	B712	A1649
3707	B712	C1206
3708	B713	A1196
3709	B713	C801
3710	B713	C1290
3711	B713	C1389
3712	B714	A363
3713	B714	A1162
3714	B714	A1787
3715	B714	C9
3716	B714	C71
3717	B714	C926
3718	B714	C964
3719	B714	C973
3720	B715	A923
3721	B715	A2131
3722	B715	C912
3723	B716	A1389
3724	B716	C209
3725	B717	A255
3726	B717	A975
3727	B717	A1635
3728	B717	C22
3729	B717	C28
3730	B717	C39
3731	B717	C41
3732	B718	A498
3733	B718	A812
3734	B718	A2170
3735	B718	C1247
3736	B718	C1252
3737	B719	A103
3738	B719	C562
3739	B719	C563
3740	B719a	A2183a
3741	B719a	C130
3742	B719a	C1261
3743	B720	A2173
3744	B720	C1359
3745	B721	A1936
3746	B721	C1115
3747	B722	A1866
3748	B722	C27
3749	B723	A940
3750	B723	C422
3751	B723	C425
3752	B724	A1926
3753	B724	A2014
3754	B724	C775
3755	B724	C1302
3756	B725	A497
3757	B725	C57
3758	B726	A95
3759	B726	A365
3760	B726	A366
3761	B726	A423
3762	B726	A832
3763	B726	A1066
3764	B726	A1117
3765	B726	A1483
3766	B726	A1627
3767	B726	A2066
3768	B726	C178
3769	B726	C179
3770	B726	C181
3771	B726	C187
3772	B726	C200
3773	B726	C209
3774	B726	C211
3775	B726	C213
3776	B726	C219
3777	B726	C222
3778	B726	C223
3779	B1	A195
3780	B1	A674
3781	B1	A2142
3782	B1	C8
3783	B1	C17
3784	B1	C58
3785	B2	A1212
3786	B2	C22
3787	B3	A2192
3788	B3	C1096
3789	B3	C1098
3790	B3	C1397
3791	B4	A410
3792	B4	A847
3793	B4	A920
3794	B4	A1318
3795	B4	C864
3796	B4	C870
3797	B5	A1605
3798	B5	C1452
3799	B5	C1453
3800	B6	A738
3801	B6	A1153
3802	B6	C395
3803	B6	C402
3804	B6	C404
3805	B6	C412
3806	B7	A172
3807	B7	A236
3808	B7	A421
3809	B7	C917
3810	B7	C933
3811	B7	C942
3812	B8	A297
3813	B8	A329
3814	B8	A447
3815	B8	A464
3816	B8	A719
3817	B8	A818
3818	B8	A1402
3819	B8	A1662
3820	B8	A1675
3821	B8	A1901
3822	B8	C259
3823	B8	C262
3824	B8	C263
3825	B8	C265268
3826	B8	C269
3827	B8	C270
3828	B8	C271
3829	B8	C274
3830	B8	C353
3831	B8	C362
3832	B8	C369
3833	B8	C401
3834	B8	C444
3835	B9	A40
3836	B9	A217
3837	B9	A1686
3838	B9	A1687
3839	B9	A1843
3840	B9	A1844
3841	B9	A1949
3842	B9	C347
3843	B9	C348
3844	B9	C349
3845	B9	C355
3846	B9	C356
3847	B9	C358
3848	B9	C377
3849	B10	A30
3850	B10	A550
3851	B10	A590
3852	B10	A1514
3853	B10	A1714
3854	B10	A1757
3855	B10	C595
3856	B10	C639
3857	B10	C640
3858	B10	C644
3859	B10	C647
3860	B10	C649
3861	B10	C651
3862	B12	A2102
3863	B12	C646
3864	B13	A1258
3865	B13	A1647
3866	B13	A2184
3867	B13	C30
3868	B13	C32
3869	B14	A461
3870	B14	A585
3871	B14	A1211
3872	B14	C419
3873	B14	C448
3874	B14	C571
3875	B14	C609
3876	B14	C781
3877	B15	A113
3878	B15	C654
3879	B16	A1217
3880	B16	C917
3881	B17	A1928
3882	B17	C1247
3883	B18	A430
3884	B18	A796
3885	B18	A2176
3886	B18	C900
3887	B18	C904
3888	B18	C1154
3889	B19	A136
3890	B19	C324
3891	B20	A1429
3892	B20	C143
3893	B20	C908
3894	B21	A1034
3895	B21	A2000
3896	B21	C967
3897	B21	C972
3898	B22	A249
3899	B22	A2001
3900	B22	C1158
3901	B22	C1172
3902	B23	A1178
3903	B23	A1510
3904	B23	C344
3905	B23	C366
3906	B23	C418
3907	B23	C448
3908	B24	A555
3909	B24	A705
3910	B24	A870
3911	B24	A1080
3912	B24	A1706
3913	B24	A1946
3914	B24	C281
3915	B24	C1023
3916	B24	C1026
3917	B24	C1033
3918	B24	C1059
3919	B24	C1061
3920	B25	A132
3921	B25	C1183
3922	B26	A70
3923	B26	A681
3924	B26	A968
3925	B26	A1969
3926	B26	A2037
3927	B26	C426
3928	B26	C468
3929	B26	C472
3930	B26	C473
3931	B26	C990
3932	B27	A1060
3933	B27	A1539
3934	B27	C1044a
3935	B27	C1045
3936	B28	A1450
3937	B28	C788
3938	B28	C798
3939	B28	C801
3940	B28	C802
3941	B29	A750
3942	B29	A1713
3943	B29	C1441
3944	B29	C1442
3945	B29	C1443
3946	B30	A1100
3947	B30	C858
3948	B31	A29
3949	B31	A130
3950	B31	A630
3951	B31	A1118
3952	B31	A1596
3953	B31	A1812
3954	B31	A1944
3955	B31	C656
3956	B31	C660
3957	B31	C664
3958	B31	C677
3959	B31	C682
3960	B31	C1297
3961	B32	A2122
3962	B32	C526
3963	B33	A1660
3964	B33	A1765
3965	B33	A1869
3966	B33	C1117
3967	B33	C1140
3968	B33	C1148
3969	B34	A370
3970	B34	C555
3971	B35	A26
3972	B35	A84
3973	B35	A85
3974	B35	A264
3975	B35	A786
3976	B35	A853
3977	B35	A884
3978	B35	A1545
3979	B35	A1622
3980	B35	A1652
3981	B35	A1708
3982	B35	C530
3983	B35	C639
3984	B35	C640
3985	B35	C641
3986	B35	C645
3987	B35	C648
3988	B35	C651a
3989	B36	A1668
3990	B36	A1669
3991	B36	C363
3992	B36	C385
3993	B37	A1029
3994	B37	A1299
3995	B37	A1881
3996	B37	C933
3997	B37	C1365
3998	B37	C1367
3999	B37	C1371
4000	A904	B197
4001	A904	C489
4002	A904	C505
4003	A904	C518
4004	A904	C552
4005	A903	B755
4006	A903	C32
4007	A902	B810
4008	A902	C1084
4009	A901	B286
4010	A901	C1201
4011	A900	B309
4012	A900	C27
4013	A900	C41
4014	A899	B646
4015	A899	C327
4016	A899	C456
4017	A898	B197
4018	A898	C527
4019	A898	C534
4020	A897	B221
4021	A897	C1084
4022	A896	B199
4023	A896	C1153
4024	A895	B800
4025	A895	C1184
4026	A894	B532
4027	A894	C562
4028	A893	B452
4029	A893	C1146
4030	A893	C1150
4031	A892	B397
4032	A892	C243
4033	A892	C244
4034	A892	C446
4035	A892	C448
4036	A891	B559
4037	A891	C1280
4038	A890	B783
4039	A890	C1097
4040	A889	B604
4041	A889	C284
4042	A888	B93
4043	A888	C1108
4044	A887	B385
4045	A887	C1392
4046	A886	B155
4047	A886	C1324
4048	A885	B775
4049	A885	C856
4050	A884	B35
4051	A884	C639
4052	A883	B521
4053	A883	C509
4054	A882	B540
4055	A882	C1084
4056	A881	B842
4057	A881	C1084
4058	A880	B475
4059	A880	C112
4060	A880	C113
4061	A879	B676
4062	A879	C618
4063	A878a	B166
4064	A878a	C1458
4065	A878	B811
4066	A878	C1457
4067	A877	B450
4068	A877	C110
4069	A876	B90
4070	A876	C147
4071	A875	B185
4072	A875	C192
4073	A875	C209
4074	A874	B451
4075	A874	C1209
4076	A873	B841
4077	A873	C1120
4078	A873	C1126
4079	A872	B619
4080	A872	C1166
4081	A872	C1171
4082	A872	C1173
4083	A871	B604
4084	A871	C283
4085	A870	B24
4086	A870	C281
4087	A869	B583
4088	A869	C1447
4089	A869	C1448
4090	A868	B184
4091	A868	C1117
4092	A868	C1120
4093	A867	B676
4094	A867	C461
4095	A866	B107
4096	A866	C1399
4097	A866	C1400
4098	A865	B676
4099	A865	C674
4100	A864	B580
4101	A864	C924
4102	A864	C931
4103	A863	B375
4104	A863	C57
4105	A862	B275
4106	A862	C1181
4107	A862	C1200
4108	A861	B657
4109	A861	C319
4110	A860	B211
4111	A860	C1118
4112	A859	B153
4113	A859	C94
4114	A858	B551
4115	A858	C22
4116	A857	B359
4117	A857	C564
4118	A856	B783
4119	A856	C784
4120	A2143	B227
4121	A2143	C1134
4122	A2144	B66
4123	A2144	C721
4124	A2145	B538
4125	A2145	C1247
4126	A2145	C1251
4127	A2146	B103
4128	A2146	C1357
4129	A2147	B784
4130	A2147	C1075
4131	A2148	B496
4132	A2148	C719
4133	A2149	B548
4134	A2149	C905
4135	A2149	C936
4136	A2149	C941
4137	A2149	C1006
4138	A2150	B153
4139	A2150	C701
4140	A2150	C702
4141	A2151	B358
4142	A2151	C205
4143	A2152	B462
4144	A2152	C568
4145	A2153	B383
4146	A2153	C347
4147	A2153	C351
4148	A2154	B197
4149	A2154	C535
4150	A2155	B390
4151	A2155	C957
4152	A2155	C959
4153	A2155	C962
4154	A2155	C964
4155	A2155	C1037
4156	A2156	B475
4157	A2156	C868
4158	A2156	C870
4159	A2157	B676
4160	A2157	C387
4161	A2158	B552
4162	A2158	C1196
4163	A2159	B393
4164	A2159	C562
4165	A2160	B356
4166	A2160	C1095
4167	A2160	C1178
4168	A2160	C1179
4169	A2160	C1186
4170	A2160	C1190
4171	A2160	C1192
4172	A2161	B411
4173	A2161	C148
4174	A2162	B103
4175	A2162	C1365
4176	A2163	B196
4177	A2163	C1454
4178	A2164	B475
4179	A2164	C849
4180	A2165	B804
4181	A2165	C1108
4182	A2166	B267
4183	A2166	C22
4184	A2167	B267
4185	A2167	C1
4186	A2168	B284
4187	A2168	C1427
4188	A2169	B819
4189	A2169	C727
4190	A2170	B718
4191	A2170	C1247
4192	A2171	B337
4193	A2171	C1079
4194	A2171	C1080
4195	A2172	B320
4196	A2172	C1117
4197	A2173	B720
4198	A2173	C1359
4199	A2174	B832
4200	A2174	C1458
4201	A2175	B89
4202	A2175	C1117
4203	A2175	C1212
4204	A2175	C1219
4205	A2176	B18
4206	A2176	C900
4207	A2177	B284
4208	A2177	C1426
4209	A2178	B634
4210	A2178	C897
4211	A2179	B186
4212	A2179	C1129
4213	A2180	B200
4214	A2180	C1143
4215	A2181	B698
4216	A2181	C200
4217	A2182	B335
4218	A2182	C1356
4219	A2183	B197
4220	A2183	C534
4221	A2183a	B719a
4222	A2183a	C130
4223	A2183a	C1261
4224	A2184	B13
4225	A2184	C30
4226	A2185	B422
4227	A2185	C835
4228	A2185	C839
4229	A2186	B570
4230	A2186	C933
4231	A2187	B542
4232	A2187	C733
4233	A2188	B598
4234	A2188	C378
4235	A673	B280
4236	A673	C955
4237	A674	B1
4238	A674	C8
4239	A675	B368
4240	A675	C1173
4241	A676	B802
4242	A676	C1151
4243	A676	C1210
4244	A677	B267
4245	A677	C8
4246	A678	B683
4247	A678	C2
4248	A678	C3
4249	A678	C4
4250	A679	B396
4251	A679	C361
4252	A680	B115
4253	A680	C342
4254	A681	B26
4255	A681	C426
4256	A682	B456
4257	A682	C164
4258	A683	B743
4259	A683	C1117
4260	A684	B677
4261	A684	C566
4262	A685	B558
4263	A685	C575
4264	A685	C581
4265	A686	B491
4266	A686	C660
4267	A687	B629
4268	A687	C326
4269	A688	B734
4270	A688	C1464
4271	A689	B299
4272	A689	C1157
4273	A690	B695
4274	A690	C1144
4275	A691	B565
4276	A691	C1357
4277	A691	C1360
4278	A692	B596
4279	A692	C145
4280	A692	C178
4281	A692	C226
4282	A692	C448
4283	A693	B352
4284	A693	C778
4285	A694	B701
4286	A694	C1155
4287	A695	B783
4288	A695	C1097
4289	A696	B470
4290	A696	C226
4291	A696	C451
4292	A696	C452
4293	A697	B835
4294	A697	C1201
4295	A698	B232
4296	A698	C94
4297	A698	C99
4298	A699	B232
4299	A699	C378
4300	A699	C385
4301	A699	C389
4302	A700	B702
4303	A700	C653
4304	A701	B232
4305	A701	C95
4306	A701	C101
4307	A701	C112
4308	A701	C113
4309	A702	B497
4310	A702	C422
4311	A702	C425
4312	A703	B631
4313	A703	C1207
4314	A704	B303
4315	A704	C1117
4316	A705	B24
4317	A705	C1023
4318	A706	B437
4319	A706	C94
4320	A707	B126
4321	A707	C383
4322	A707	C1308
4323	A707	C1329
4324	A708	B239
4325	A708	C1268
4326	A709	B518
4327	A709	C1148
4328	A709	C1149
4329	A710	B615
4330	A710	C1008
4331	A710	C1009
4332	A710	C1013
4333	A711	B173
4334	A711	C70
4335	A712	B632
4336	A712	C7
4337	A713	B735
4338	A713	C1337
4339	A714	B434
4340	A714	C438
4341	A714	C441
4342	A715	B231
4343	A715	C260
4344	A716	B230
4345	A716	C1047
4346	A717	B825
4347	A717	C1460
4348	A719	B8
4349	A719	C259
4350	A719	C263
4351	A719	C269
4352	A720	B227
4353	A720	C1134
4354	A1210	B779
4355	A1210	C1183
4356	A1211	B14
4357	A1211	C448
4358	A1212	B2
4359	A1212	B274
4360	A1212	B277
4361	A1212	C22
4362	A1213	B632
4363	A1213	C7
4364	A1214	B461
4365	A1214	C1039
4366	A1215	B618
4367	A1215	C1129
4368	A1216	B235
4369	A1216	C1137
4370	A1217	B16
4371	A1217	C917
4372	A1218	B594
4373	A1218	C1157
4374	A1218	C1160
4375	A1219	B752
4376	A1219	C51
4377	A1219	C53
4378	A1220	B743
4379	A1220	C1129
4380	A1221	B581
4381	A1221	C57
4382	A1222	B354
4383	A1222	C32
4384	A1223	B116
4385	A1223	C792
4386	A1224	B186
4387	A1224	C1129
4388	A1225	B841
4389	A1225	C1129
4390	A1226	B790
4391	A1226	C1117
4392	A1227	B699
4393	A1227	C1209
4394	A1227	C1219
4395	A1228	B665
4396	A1228	C1084
4397	A1228	C1088
4398	A1229	B460
4399	A1229	C378
4400	A1230	B542
4401	A1230	C155
4402	A1231	B428
4403	A1231	C670
4404	A1232	B598
4405	A1232	C163
4406	A1233	B249
4407	A1233	C144
4408	A1234	B800
4409	A1234	C1105
4410	A1235	B473
4411	A1235	C138
4412	A1236	B621
4413	A1236	C388
4414	A1237	B125
4415	A1237	C1116
4416	A1238	B80
4417	A1238	C956
4418	A1238	C976
4419	A1239	B591
4420	A1239	B739
4421	A1239	C1150
4422	A1240	B745
4423	A1240	C246
4424	A1240	C249
4425	A1240	C252
4426	A1240	C254
4427	A1240	C257
4428	A1241	B432
4429	A1241	C423
4430	A1242	B604
4431	A1242	C300
4432	A1243	B210
4433	A1243	C1015
4434	A1243	C1030
4435	A1244	B583
4436	A1244	C1042
4437	A1244	C1385
4438	A1246	B799
4439	A1246	C1138
4440	A1246	C1139
4441	A1247	B496
4442	A1247	C777
4443	A1247	C807
4444	A1248	B586
4445	A1248	C983
4446	A1248	C984
4447	A1248	C1004
